,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
2222,25.0,64,12.5,43.0,1014.07,3,8.5,3,2,2,0
2512,40.0,71,30.0,108.0,1010.37,12,1.0,3,0,2,1
2228,23.0,35,2.0,2.0,1015.41,5,6.5,0,2,2,3
814,20.0,55,6.5,42.0,1006.69,1,8.5,2,1,0,0
7868,3.0,80,17.0,72.0,994.53,0,4.0,2,3,2,2
5309,39.0,63,8.0,3.0,1021.78,8,5.5,0,2,0,3
2445,0.0,89,9.5,87.0,996.6,1,2.0,3,3,2,2
10132,-3.0,61,0.5,52.0,997.29,0,2.5,3,3,1,2
11079,14.0,89,7.0,74.0,1003.26,0,4.5,3,1,2,1
9696,58.0,96,11.0,92.0,1021.48,0,6.0,0,0,1,3
902,0.0,102,19.5,85.0,988.97,12,5.0,2,3,2,2
5373,27.0,97,9.5,51.0,1005.04,1,4.5,2,2,0,1
10130,32.0,94,5.5,61.0,1012.43,0,3.5,3,3,2,1
13022,-3.0,82,19.0,66.0,982.55,1,4.5,2,3,2,2
12761,-10.0,73,0.5,74.0,992.52,0,4.0,2,3,2,2
6706,30.0,26,4.5,6.0,1025.13,5,9.0,3,1,0,3
4997,23.0,69,2.5,13.0,1024.71,10,6.5,0,2,0,3
9454,44.0,56,6.0,11.0,1011.42,5,6.0,0,0,0,3
2490,26.0,35,3.0,14.0,1027.91,7,5.5,0,0,2,3
2615,1.0,80,0.0,71.0,995.74,1,5.0,2,3,1,2
3530,9.0,33,9.0,20.0,857.34,2,10.5,3,1,2,1
4648,53.0,98,35.0,85.0,1007.48,9,2.5,3,2,1,1
10628,25.0,65,8.5,72.0,1011.8,3,2.0,3,0,1,1
5555,-8.0,81,10.5,63.0,983.17,0,4.5,2,3,2,2
9597,-8.0,33,5.5,72.0,1021.91,10,15.0,2,2,0,0
1959,-8.0,88,11.5,52.0,984.01,1,2.0,2,3,1,2
10507,80.0,109,8.0,93.0,1029.19,7,3.0,0,2,2,3
6057,27.0,57,11.5,37.0,1000.52,4,7.0,3,2,1,0
9258,37.0,59,5.0,9.0,1013.31,9,6.0,3,3,2,3
10863,33.0,60,14.0,16.0,1003.77,4,7.0,3,2,2,0
8450,35.0,33,5.5,0.0,1014.3,9,10.0,0,0,1,3
13141,3.0,69,11.0,51.0,992.3,1,1.5,2,3,1,2
7403,11.0,69,2.0,14.0,1009.02,4,6.0,3,1,1,0
531,3.0,88,19.0,74.0,986.86,1,3.5,2,3,1,2
8083,-5.0,49,3.0,57.0,932.93,3,12.5,1,3,0,2
1912,2.0,89,14.5,65.0,995.91,1,4.0,2,3,2,2
12213,39.0,96,16.0,96.0,1015.42,11,8.5,0,0,0,3
6720,29.0,69,13.5,88.0,993.87,3,3.5,2,1,0,1
7883,31.0,59,8.5,5.0,1014.26,8,9.5,0,0,0,3
12741,23.0,99,12.0,61.0,1001.71,0,2.5,2,3,1,1
3952,10.0,80,17.0,90.0,1005.45,3,3.5,2,3,0,1
8457,11.0,97,15.5,84.0,1002.16,0,2.5,2,2,0,1
696,28.0,104,21.0,109.0,1008.63,0,3.0,3,1,0,1
7112,32.0,65,2.5,7.0,1018.37,8,6.0,3,2,0,3
3726,29.0,66,11.5,62.0,999.91,1,2.5,2,0,0,1
9653,28.0,61,8.5,17.0,1018.44,3,8.0,3,2,2,0
10524,21.0,88,11.0,81.0,1005.55,3,4.5,3,1,0,1
3657,-17.0,95,32.0,97.0,987.38,13,2.0,2,3,1,2
4102,38.0,36,6.5,13.0,1015.61,9,9.5,0,0,2,3
166,26.0,43,7.0,18.0,1024.37,5,6.0,3,2,2,3
3201,13.0,96,18.5,59.0,1002.55,0,3.5,2,2,2,1
8937,-1.0,69,10.5,99.0,992.38,0,3.5,2,3,2,2
12370,17.0,65,4.5,21.0,1011.56,3,6.0,3,0,1,0
455,28.0,66,4.0,5.0,1018.89,7,9.0,0,2,0,3
11147,-6.0,71,14.0,72.0,983.49,1,3.5,2,3,2,2
6549,-3.0,73,8.0,72.0,987.45,1,2.0,2,3,2,2
10769,19.0,81,11.5,99.0,1011.36,0,3.0,2,2,2,1
9617,18.0,60,14.5,95.0,1001.15,3,3.5,2,3,1,1
574,19.0,76,9.5,14.0,1012.3,2,6.5,2,1,1,0
6437,4.0,64,15.5,55.0,990.36,1,2.5,2,3,2,2
7355,-13.0,35,1.0,20.0,853.67,13,3.0,1,2,2,0
9019,18.0,88,10.0,57.0,996.4,1,1.5,3,3,0,1
9153,17.0,61,7.0,13.0,1019.43,1,5.0,2,0,2,0
8936,41.0,48,8.5,3.0,1022.12,9,6.5,3,1,1,3
12233,32.0,79,2.5,45.0,1009.02,2,5.0,2,1,2,0
12566,4.0,109,16.0,93.0,988.15,12,3.5,2,3,1,2
4261,24.0,72,15.0,11.0,1008.89,3,6.5,3,1,2,0
3206,19.0,68,11.5,12.0,1010.04,3,8.5,2,2,0,0
12123,34.0,26,6.0,7.0,1023.57,11,7.0,0,0,2,3
12865,31.0,67,16.0,62.0,999.86,0,4.5,3,0,2,1
6623,-10.0,81,2.0,53.0,982.75,1,3.5,2,3,2,2
6046,41.0,21,3.0,14.0,1015.9,11,8.0,0,1,1,3
10194,10.0,41,6.0,27.0,1004.04,14,11.0,2,2,0,0
8769,26.0,97,18.0,63.0,994.67,3,2.5,3,0,1,1
9516,28.0,100,5.0,70.0,1017.73,0,5.0,0,1,0,3
5418,-19.0,77,14.0,89.0,822.98,2,7.5,2,3,2,0
9300,24.0,68,7.0,37.0,1003.7,1,5.0,3,3,2,0
1922,29.0,90,18.5,57.0,1004.04,2,3.5,2,3,0,1
11873,-2.0,96,1.0,91.0,990.89,0,3.5,2,3,2,2
291,21.0,72,19.0,57.0,990.71,2,2.0,2,3,0,1
5808,34.0,99,16.0,75.0,999.36,1,2.0,2,0,0,1
12193,10.0,93,13.0,57.0,990.12,0,3.5,2,1,1,1
3383,21.0,92,12.0,88.0,1013.2,2,1.5,2,3,0,1
2127,4.0,65,7.0,77.0,980.37,0,3.5,3,3,2,2
233,14.0,68,11.5,11.0,1012.85,2,6.5,2,3,0,0
3802,-7.0,89,4.5,57.0,980.41,0,2.0,2,3,1,2
12493,24.0,76,16.0,69.0,999.91,3,2.0,2,1,2,1
248,27.0,26,9.0,14.0,1018.24,5,7.0,3,3,1,3
6225,24.0,67,8.0,94.0,803.08,12,5.5,2,3,0,2
12260,42.0,31,8.5,1.0,1028.59,9,9.0,0,1,2,3
3072,-7.0,87,0.0,98.0,996.15,1,4.0,2,3,2,2
8040,37.0,35,4.5,15.0,1023.79,7,6.5,3,0,2,3
10362,-8.0,86,12.5,68.0,981.43,1,1.5,2,3,2,2
1247,28.0,54,3.0,18.0,1014.78,8,9.0,3,2,2,3
8532,19.0,74,15.5,81.0,1008.76,3,2.5,2,3,1,1
6276,-4.0,101,34.0,76.0,988.5,3,0.0,2,3,2,2
1556,23.0,90,13.5,53.0,992.4,3,3.0,2,1,1,1
9813,-4.0,80,26.5,84.0,983.14,8,5.5,2,3,2,2
11787,29.0,56,6.5,4.0,1026.53,7,7.0,0,2,2,3
6154,42.0,52,4.0,13.0,1023.36,6,5.5,0,3,0,3
9598,-12.0,73,10.5,18.0,968.94,8,17.0,3,2,0,2
7456,43.0,60,0.5,19.0,1027.11,8,9.0,0,0,1,3
12263,25.0,83,12.0,91.0,995.62,2,4.0,3,3,0,1
10975,-5.0,81,4.5,97.0,992.24,3,4.5,2,3,1,2
1216,24.0,49,2.0,2.0,1014.9,8,8.0,0,1,1,3
6664,21.0,91,8.5,62.0,1016.56,1,4.5,2,2,1,1
2624,27.0,49,9.5,5.0,1019.72,9,7.5,0,3,0,3
9228,-6.0,80,19.0,71.0,988.46,0,1.0,2,3,2,2
927,44.0,105,3.0,86.0,1015.64,9,7.5,0,3,2,3
6776,19.0,88,13.0,79.0,995.25,1,4.0,2,1,0,1
8834,45.0,85,18.5,96.0,1013.93,11,2.5,3,0,2,0
85,32.0,35,2.5,63.0,1160.48,2,0.0,3,3,0,3
12019,27.0,23,3.5,7.0,1019.97,7,8.0,0,0,2,3
1938,20.0,65,3.0,4.0,1013.44,7,6.0,0,1,0,3
9992,35.0,65,6.5,12.0,1019.49,7,6.0,0,0,2,3
8417,36.0,99,15.5,73.0,1021.61,9,8.5,0,1,0,3
4493,0.0,77,14.5,92.0,997.93,0,2.0,2,3,2,2
1246,0.0,80,18.0,90.0,994.11,0,3.5,2,3,2,2
298,60.0,86,12.0,86.0,1003.36,9,2.0,2,0,1,0
4158,32.0,67,5.5,29.0,1002.38,4,8.0,3,0,1,0
9210,26.0,51,9.0,7.0,1023.87,9,8.0,3,1,2,3
9003,27.0,82,6.0,62.0,1019.55,1,3.5,2,0,0,1
8792,-7.0,88,9.5,87.0,995.22,0,4.5,2,3,2,2
9810,33.0,84,18.5,84.0,999.08,3,4.5,2,2,0,1
9456,-4.0,89,29.5,103.0,989.59,14,1.5,2,3,2,2
3114,-7.0,62,14.5,86.0,994.65,1,1.0,2,3,1,2
1085,0.0,79,14.5,98.0,980.72,1,2.0,2,3,1,2
2178,34.0,90,15.5,52.0,1014.19,1,2.0,2,1,1,1
12845,21.0,58,1.0,40.0,1006.66,2,5.5,2,0,2,0
12578,30.0,68,13.5,40.0,1002.37,3,7.0,2,2,0,0
1518,-8.0,92,11.5,54.0,994.5,1,3.0,2,3,1,2
11803,19.0,51,1.5,27.0,1004.85,3,6.5,3,1,2,0
1615,14.0,81,6.5,82.0,1010.85,0,2.0,2,1,0,1
7461,44.0,27,8.5,16.0,1015.06,9,5.5,0,0,1,3
5999,10.0,71,1.5,23.0,1009.78,3,6.0,3,2,1,0
7071,38.0,51,0.5,1.0,1016.26,11,5.0,0,2,1,3
2566,-1.0,68,8.5,96.0,998.35,0,3.0,2,3,1,2
4106,27.0,98,14.5,84.0,999.97,1,3.0,2,1,2,1
456,27.0,63,2.5,16.0,1029.77,11,9.5,3,0,2,3
2459,0.0,99,14.5,61.0,987.33,0,3.5,2,3,1,2
12346,30.0,107,4.0,80.0,1001.86,10,6.5,2,2,2,0
9993,17.0,88,14.5,73.0,997.35,3,2.5,2,0,2,1
3399,24.0,68,9.0,0.0,1017.94,9,7.0,0,3,1,3
10882,22.0,47,8.5,13.0,1022.02,10,5.5,0,2,0,3
9929,34.0,71,6.0,42.0,1008.36,4,7.0,3,1,2,0
5362,37.0,66,5.0,11.0,1028.66,11,8.5,0,0,0,3
1645,26.0,73,0.5,24.0,1006.51,1,5.5,3,3,1,0
7378,-10.0,93,20.0,61.0,992.59,0,2.0,2,3,2,2
4117,29.0,97,7.0,91.0,1011.43,3,4.0,2,0,0,1
5667,37.0,47,6.5,4.0,1020.52,11,9.0,0,1,0,3
8809,27.0,78,9.5,48.0,1010.73,1,9.0,3,0,1,0
139,20.0,50,6.5,21.0,1013.93,4,6.0,3,0,1,0
7926,44.0,58,2.5,4.0,1029.16,11,5.5,3,2,1,3
6172,20.0,64,9.0,13.0,1015.34,6,8.0,3,2,0,3
12305,22.0,24,1.5,7.0,1029.6,5,6.5,0,1,2,3
6096,0.0,60,17.5,57.0,991.36,0,1.0,2,3,2,2
12283,-4.0,106,10.5,75.0,999.72,12,3.0,2,3,2,2
8900,-9.0,80,17.5,92.0,985.98,1,3.5,2,3,1,2
11244,29.0,70,2.5,27.0,1017.69,2,7.5,2,3,0,0
11836,-6.0,66,9.5,77.0,999.16,0,3.5,2,3,2,2
3683,-2.0,68,15.0,79.0,986.05,0,3.0,3,3,1,2
7900,0.0,88,12.5,77.0,989.89,1,3.5,2,3,1,2
10789,17.0,57,8.0,20.0,1012.74,2,7.0,3,1,0,0
3599,11.0,50,5.5,28.0,1005.71,1,8.0,2,1,0,0
7705,34.0,50,2.5,8.0,1026.8,10,8.0,3,3,0,3
6956,31.0,29,6.0,14.0,1019.05,7,7.5,3,3,1,3
2760,17.0,54,3.0,36.0,1002.52,4,7.0,2,3,1,0
4334,-10.0,64,16.5,95.0,988.8,0,1.5,2,3,2,2
7408,36.0,59,3.5,66.0,1194.14,4,5.5,2,1,2,0
12626,34.0,66,1.0,40.0,1011.33,4,6.5,3,0,1,0
11664,22.0,61,10.5,33.0,1006.49,3,6.0,3,2,0,0
757,33.0,53,6.0,44.0,1011.26,2,5.5,3,1,2,0
11378,-12.0,97,29.5,71.0,985.2,14,5.5,2,3,1,2
8406,-2.0,92,14.5,95.0,985.61,1,3.5,2,3,2,2
8975,27.0,62,7.0,44.0,1006.51,3,6.5,2,0,1,0
788,20.0,61,1.0,4.0,1019.47,6,9.0,0,2,2,3
11940,4.0,87,8.5,74.0,984.02,1,2.5,2,3,1,2
7175,19.0,82,9.0,69.0,1001.62,2,2.0,2,2,2,1
5000,29.0,52,4.0,1.0,1024.4,9,5.5,0,1,2,3
1485,4.0,70,5.5,56.0,982.94,1,4.0,2,3,2,2
9953,-7.0,96,4.0,76.0,983.19,1,2.5,2,3,2,2
8139,32.0,52,14.5,24.0,1009.8,4,7.0,3,3,1,0
6470,28.0,45,9.0,11.0,1023.95,9,6.0,3,2,2,3
10566,15.0,70,2.5,80.0,1020.81,2,8.0,0,2,2,3
12024,22.0,41,7.5,10.0,1011.37,7,8.0,3,2,0,3
4597,28.0,65,7.0,8.0,1017.84,7,9.5,0,2,0,3
5298,12.0,76,4.0,47.0,1000.75,2,8.5,2,3,2,0
4280,22.0,50,10.0,47.0,1006.42,2,6.5,3,0,1,0
4992,16.0,56,14.5,23.0,1015.28,3,8.5,2,3,1,0
12536,28.0,101,8.0,95.0,1019.07,11,1.0,0,0,1,3
4635,26.0,71,36.0,95.0,996.18,2,3.5,3,3,2,1
10824,25.0,24,12.5,63.0,1177.6,7,3.5,1,0,0,2
10280,25.0,71,5.5,42.0,1016.7,2,8.5,3,2,1,0
7306,24.0,67,1.0,16.0,1016.84,8,6.0,0,3,0,3
10848,2.0,95,1.5,74.0,993.99,12,0.0,2,3,2,2
6235,1.0,77,18.0,92.0,988.56,1,3.0,2,3,2,2
12447,24.0,63,6.5,68.0,1005.9,2,4.5,2,3,0,1
1043,17.0,79,17.5,90.0,994.97,2,2.0,3,2,1,1
13132,31.0,88,12.0,73.0,994.11,1,3.0,2,2,0,1
12985,43.0,45,2.5,0.0,1013.04,7,6.5,0,2,2,3
11423,23.0,24,4.5,7.0,1012.62,10,8.0,0,0,2,3
10698,24.0,69,1.5,1.0,1011.39,9,5.5,0,1,0,3
3480,36.0,54,3.5,9.0,1023.47,7,7.0,0,3,0,3
6772,10.0,49,2.5,63.0,1090.76,5,11.5,3,0,0,3
12537,-10.0,89,12.5,90.0,995.44,1,3.5,2,3,2,2
2902,20.0,64,5.0,45.0,1010.56,3,5.5,2,3,1,0
8064,26.0,63,13.0,10.0,1014.41,1,5.5,3,2,2,0
12957,-2.0,90,9.5,84.0,988.15,0,2.0,2,3,2,2
12897,45.0,107,0.0,89.0,1021.4,13,3.0,0,2,1,3
802,34.0,68,13.0,62.0,997.87,1,2.5,2,2,0,1
5318,26.0,60,9.5,40.0,1012.76,4,6.0,3,1,2,0
2449,29.0,70,5.5,45.0,1008.96,2,8.0,3,3,1,0
10561,15.0,86,5.0,70.0,1007.14,3,5.0,3,3,1,1
11468,1.0,92,5.5,61.0,985.93,1,4.5,2,3,1,2
477,25.0,51,4.0,3.0,1017.49,9,7.5,0,2,2,3
5585,16.0,75,14.5,43.0,1000.58,1,5.5,3,1,2,0
8714,27.0,104,25.5,104.0,1018.51,5,4.0,3,0,1,0
7,3.0,85,6.0,96.0,984.46,1,3.5,3,3,1,2
10732,-6.0,72,16.5,58.0,983.42,0,1.5,2,3,2,2
1766,0.0,60,13.0,97.0,987.93,0,1.5,2,3,1,2
10657,33.0,87,10.0,73.0,998.28,0,2.5,2,1,0,1
907,24.0,88,44.5,76.0,1005.61,1,1.5,3,1,0,1
11163,11.0,89,23.5,92.0,1011.31,14,4.0,2,2,1,0
5279,27.0,57,12.0,43.0,1014.85,3,8.5,2,3,0,0
348,26.0,75,17.0,61.0,1002.64,0,1.0,2,2,0,1
3543,44.0,91,24.5,73.0,1017.53,2,0.5,2,3,1,1
12632,41.0,45,7.5,7.0,1023.31,6,7.5,0,1,1,3
798,19.0,66,5.0,64.0,1012.05,0,1.0,3,0,1,1
1445,-10.0,85,19.0,71.0,989.02,0,2.5,2,3,2,2
12185,-2.0,93,33.5,82.0,987.32,8,2.5,2,3,2,2
3368,11.0,44,2.5,65.0,966.42,6,4.0,2,1,0,0
10888,27.0,68,8.5,35.0,1004.08,4,5.5,2,0,0,0
9855,20.0,23,3.0,7.0,1022.74,5,9.5,0,1,0,3
11751,-10.0,68,3.0,66.0,983.19,0,3.5,2,3,1,2
8547,42.0,20,8.0,0.0,1011.44,6,7.0,3,3,1,3
7362,25.0,109,16.5,89.0,1024.87,9,10.5,0,1,0,3
9060,28.0,33,2.0,45.0,1131.31,6,10.0,2,3,0,1
3624,32.0,77,9.5,21.0,1006.4,4,5.5,3,0,2,0
6991,18.0,95,6.0,74.0,997.47,1,1.0,2,3,0,1
11655,19.0,66,9.0,76.0,1009.63,2,3.5,2,3,2,1
8839,19.0,79,10.0,63.0,1000.43,0,1.5,3,1,2,1
3458,21.0,68,4.5,0.0,1017.24,7,8.0,0,1,1,3
873,28.0,67,3.0,18.0,1017.89,10,7.5,0,3,1,3
2747,23.0,71,2.5,18.0,1007.64,2,6.5,3,3,1,0
8006,12.0,72,5.5,87.0,1023.61,8,14.0,3,0,2,3
5690,10.0,62,12.0,28.0,1015.42,4,8.0,2,2,2,0
111,19.0,82,7.0,85.0,1008.5,1,3.5,3,2,0,1
462,18.0,69,13.5,43.0,1003.49,4,7.5,2,2,2,0
899,19.0,70,10.0,21.0,1014.9,1,6.5,3,3,1,0
7618,-8.0,63,5.5,64.0,989.65,1,2.5,2,3,1,2
1465,2.0,65,19.0,63.0,990.69,1,4.5,3,3,2,2
8871,1.0,94,18.0,71.0,983.53,1,1.0,3,3,1,2
2068,51.0,85,3.5,91.0,1002.21,2,1.0,3,2,1,0
159,28.0,93,12.5,50.0,997.24,0,5.0,3,2,0,1
7635,-5.0,96,10.0,63.0,992.38,0,2.0,2,3,1,2
8113,23.0,75,19.5,91.0,1011.15,1,2.5,2,0,2,1
3865,13.0,71,7.5,43.0,1002.47,1,5.5,2,1,1,0
1947,39.0,53,2.0,2.0,1023.73,5,9.0,0,3,2,3
3609,-2.0,62,1.5,88.0,984.23,1,2.0,2,3,2,2
396,-6.0,103,8.0,88.0,995.28,5,1.5,3,3,2,2
2454,3.0,68,7.5,59.0,980.85,0,3.5,2,3,1,2
13112,16.0,40,7.0,73.0,1004.43,8,2.0,1,1,0,2
5426,-2.0,68,10.0,93.0,985.51,1,3.0,2,3,2,2
1658,44.0,60,10.0,17.0,1019.82,9,6.5,3,3,0,3
1252,20.0,78,13.0,71.0,994.21,0,4.0,2,3,2,1
11877,29.0,56,4.5,9.0,1024.47,5,10.0,3,1,0,3
2404,17.0,63,10.5,18.0,1010.82,4,9.0,3,1,0,0
12225,47.0,80,5.5,104.0,1029.85,14,4.5,0,3,0,3
3925,28.0,66,19.5,77.0,992.37,0,2.0,2,2,2,1
11957,30.0,82,7.5,52.0,998.69,0,4.0,2,0,0,1
2207,40.0,69,13.0,17.0,995.72,2,18.0,3,1,1,1
12015,34.0,70,14.5,57.0,995.6,2,4.0,2,3,1,1
11082,25.0,29,0.5,3.0,1015.39,10,9.0,3,2,1,3
3627,-1.0,91,19.0,54.0,985.48,0,3.0,2,3,1,2
3018,26.0,44,5.5,10.0,1019.43,11,7.0,3,3,0,3
4329,40.0,69,3.0,7.0,1011.66,5,6.5,3,1,0,3
7952,33.0,98,12.5,85.0,1025.58,12,8.5,0,2,2,3
11038,30.0,78,13.0,16.0,1003.43,2,6.5,3,0,1,0
11569,0.0,78,6.0,83.0,986.89,0,4.5,2,3,2,2
11889,-10.0,72,20.0,87.0,992.99,0,2.5,2,3,1,2
10833,34.0,54,13.0,25.0,1014.59,1,6.5,3,0,2,0
11367,-8.0,92,4.0,91.0,994.77,1,2.5,2,3,1,2
13162,-5.0,81,4.0,99.0,987.68,1,1.0,2,3,2,2
7583,41.0,61,0.0,9.0,1025.18,8,5.5,0,1,2,3
115,1.0,81,9.5,63.0,983.99,1,3.5,2,3,2,2
2408,23.0,31,9.0,3.0,1026.75,9,9.0,0,2,1,3
12027,24.0,55,7.0,91.0,945.26,9,14.5,3,2,2,1
6288,27.0,82,12.0,89.0,1002.5,1,3.5,2,1,1,1
7703,19.0,31,9.5,82.0,985.1,3,6.5,1,0,1,2
9444,33.0,74,3.5,34.0,1009.8,1,7.5,3,3,2,0
8304,31.0,72,13.5,42.0,1012.26,2,8.0,3,1,2,0
9612,22.0,94,18.0,84.0,997.96,1,2.5,2,2,2,1
876,36.0,21,6.5,6.0,1021.77,8,5.0,0,1,2,3
9306,30.0,39,9.0,3.0,1020.46,10,7.5,0,0,1,3
11167,49.0,104,12.0,96.0,991.21,5,4.5,2,0,2,1
7077,23.0,46,3.5,14.0,1014.64,9,9.0,3,3,1,3
9806,35.0,35,9.5,11.0,1023.2,6,10.0,0,0,0,3
9214,31.0,96,9.0,81.0,1019.95,2,3.5,2,1,1,1
12349,21.0,68,13.0,15.0,1010.94,2,6.0,2,0,2,0
7484,8.0,90,1.5,70.0,1011.19,10,7.5,3,1,2,0
8762,19.0,66,12.5,26.0,1010.58,2,8.5,3,2,2,0
6023,28.0,77,14.5,29.0,1004.84,3,5.5,2,3,1,0
12171,27.0,62,6.5,68.0,997.3,3,3.5,2,3,0,1
9923,17.0,70,3.5,27.0,1008.03,3,8.0,2,0,1,0
11214,65.0,70,12.5,82.0,1027.19,1,2.0,3,0,0,3
11861,28.0,68,4.0,17.0,1015.65,5,8.5,0,0,2,3
11734,32.0,41,5.5,18.0,1014.39,7,6.0,0,0,2,3
7710,26.0,74,14.5,38.0,1004.08,4,8.0,3,1,2,0
3944,20.0,38,7.0,4.0,1027.98,8,8.5,0,3,2,3
2528,-10.0,65,6.5,53.0,980.77,0,4.0,2,3,2,2
6827,28.0,31,2.5,4.0,1021.62,6,8.5,0,1,2,3
6471,23.0,68,15.0,96.0,1009.24,0,2.0,3,0,2,1
3240,27.0,63,17.0,67.0,994.22,3,3.0,3,1,0,1
11835,-4.0,82,32.0,76.0,986.93,10,4.5,2,3,1,2
9489,35.0,20,4.0,9.0,1017.27,10,7.5,0,0,2,3
8321,26.0,99,18.0,83.0,999.85,2,3.0,2,3,2,1
10665,-17.0,77,10.5,70.0,1108.38,13,14.5,2,3,1,3
9032,34.0,63,6.5,10.0,1010.64,1,7.0,3,3,0,0
6555,40.0,21,4.5,11.0,1012.68,7,9.5,0,1,0,3
9760,-13.0,32,0.5,59.0,1001.18,12,1.0,3,2,2,0
2777,-7.0,88,13.5,91.0,989.51,0,4.0,2,3,1,2
1459,36.0,47,4.5,37.0,1087.2,5,13.5,3,2,1,1
5425,11.0,65,4.5,14.0,1001.15,4,8.0,2,2,1,0
4656,4.0,76,6.0,85.0,997.02,1,4.0,2,3,1,2
4946,-9.0,74,19.5,91.0,993.72,1,4.5,2,3,2,2
8566,34.0,64,8.0,30.0,1018.0,1,7.0,2,1,0,0
2008,20.0,37,9.0,7.0,1017.33,9,8.0,3,3,1,3
1310,-12.0,59,12.5,56.0,1112.01,4,1.5,1,3,2,3
8696,-1.0,54,10.0,99.0,1080.07,0,1.0,3,2,2,2
199,-1.0,94,13.0,74.0,981.13,0,4.0,2,3,1,2
10673,22.0,85,2.5,85.0,1007.35,7,1.5,3,1,0,0
2594,-6.0,79,19.5,90.0,993.19,0,1.5,2,3,2,2
12322,26.0,38,2.5,50.0,836.75,12,6.0,3,0,0,2
5573,-7.0,79,16.5,69.0,989.28,1,1.0,2,3,2,2
11216,29.0,58,13.0,30.0,1066.46,11,18.0,2,1,0,1
4114,21.0,83,15.5,82.0,1017.86,0,2.0,2,2,1,1
8877,22.0,47,0.5,3.0,1018.52,11,9.5,0,2,2,3
1460,27.0,57,9.0,8.0,1012.13,11,6.0,0,2,2,3
5874,26.0,56,3.5,33.0,1015.29,4,8.5,3,3,2,0
10233,28.0,73,10.0,76.0,1007.91,3,3.5,3,2,1,1
11721,10.0,77,10.5,11.0,1005.17,3,8.5,3,3,2,0
6886,24.0,60,7.0,21.0,1007.33,2,8.0,3,1,1,0
5710,34.0,62,1.5,44.0,1007.63,4,7.0,2,0,1,0
198,-2.0,32,1.5,17.0,930.32,1,11.0,2,3,0,1
2092,21.0,58,6.0,26.0,1017.49,4,7.0,3,2,2,0
12026,15.0,104,17.0,91.0,1007.49,4,8.0,3,3,0,0
6136,22.0,62,13.5,71.0,1018.8,2,3.5,2,0,2,1
2474,-4.0,94,4.0,93.0,999.99,0,2.0,2,3,2,2
6390,-1.0,97,8.5,57.0,990.34,1,3.0,2,3,2,2
8746,31.0,74,14.5,58.0,1013.43,1,2.0,2,2,1,1
7579,21.0,106,6.5,72.0,1019.78,0,6.0,0,2,1,3
6593,26.0,94,8.5,91.0,1015.87,3,1.0,2,2,1,1
4902,33.0,63,11.5,42.0,1013.98,2,8.0,3,0,0,0
9353,-9.0,60,12.0,75.0,989.71,1,3.5,2,3,1,2
5987,-4.0,99,11.0,64.0,980.47,1,3.0,2,3,2,2
10919,14.0,77,13.5,44.0,1019.24,4,8.5,2,3,1,0
3118,19.0,70,11.5,106.0,1022.51,10,6.5,0,3,1,3
4332,0.0,96,6.5,73.0,998.99,0,2.0,2,3,1,2
7480,42.0,35,6.0,19.0,1010.85,11,8.0,0,0,2,3
5262,36.0,61,7.5,15.0,1014.28,10,8.0,3,3,0,3
10895,-6.0,60,16.5,77.0,996.47,1,3.0,2,3,2,2
1537,11.0,53,5.5,13.0,1016.57,3,6.5,2,0,1,0
12860,27.0,56,7.0,48.0,1008.69,4,8.5,2,3,1,0
9907,-3.0,73,1.5,72.0,996.64,1,2.0,2,3,1,2
1505,41.0,101,19.0,78.0,1023.28,9,3.5,0,3,0,3
4305,34.0,35,8.0,11.0,1012.53,11,7.0,0,3,1,3
6743,-9.0,62,8.0,63.0,983.09,0,3.0,2,3,2,2
5796,27.0,62,8.0,13.0,1017.63,2,9.0,3,3,0,0
1315,-9.0,98,15.5,95.0,988.17,1,5.0,2,3,1,2
11650,-4.0,83,0.5,54.0,989.15,0,3.0,2,3,2,2
4590,33.0,26,1.5,8.0,1020.03,10,6.5,3,1,2,3
4447,44.0,62,9.0,19.0,1019.09,9,8.5,0,0,0,3
3943,3.0,84,7.5,77.0,994.65,0,4.0,2,3,1,2
7505,22.0,49,5.5,9.0,1021.51,11,10.0,0,3,2,3
8354,23.0,70,8.0,14.0,1013.84,4,8.5,3,1,0,0
2252,19.0,69,11.5,47.0,1014.36,1,5.0,2,0,2,0
10287,18.0,64,6.5,75.0,1008.26,2,2.5,2,3,2,1
6543,4.0,84,1.0,78.0,983.64,0,2.5,2,3,2,2
9608,23.0,55,3.0,10.0,1020.01,5,7.0,3,3,0,3
10345,7.0,66,8.0,35.0,1133.94,12,0.0,1,3,1,3
2446,57.0,71,13.5,81.0,1018.78,4,9.0,3,0,2,0
7600,34.0,56,0.5,43.0,1003.99,2,7.0,3,3,1,0
13046,18.0,79,8.0,32.0,1007.36,1,7.5,3,1,2,0
1827,26.0,68,9.5,18.0,1014.65,5,8.0,3,0,2,3
2394,9.0,76,11.0,75.0,800.82,3,6.0,1,2,2,3
5552,27.0,89,9.5,53.0,1014.06,2,2.5,2,0,0,1
3463,34.0,96,10.0,62.0,1009.23,3,2.5,2,2,1,1
1420,24.0,67,12.5,58.0,1013.67,0,4.0,2,3,2,1
7920,23.0,70,15.0,49.0,1002.8,1,8.0,2,1,1,0
