,Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),cloud_cover_code,season_code,location_code,weather_code
12105,19.0,77,9.0,71.0,997.53,0,2.0,2,2,2,1
2993,26.0,25,6.0,2.0,1022.75,9,9.5,0,2,1,3
1369,31.0,37,9.5,7.0,1029.3,8,8.0,0,3,0,3
5376,3.0,98,9.0,82.0,998.41,0,2.5,3,3,2,2
9432,-17.0,63,3.0,11.0,1052.77,11,4.0,3,0,0,3
2853,18.0,84,8.0,69.0,1005.98,2,4.0,2,1,2,1
3876,42.0,24,3.0,6.0,1012.91,5,7.5,0,1,0,3
2659,27.0,51,4.5,34.0,1011.34,4,6.0,3,2,2,0
13042,31.0,69,7.5,56.0,1003.59,2,1.0,2,0,1,1
3126,-7.0,80,3.0,89.0,997.69,1,1.0,2,3,1,2
9558,39.0,48,7.5,19.0,1015.44,9,6.0,0,3,0,3
2735,21.0,62,7.0,29.0,1006.29,1,5.5,2,2,0,0
5913,37.0,39,2.5,6.0,1026.63,5,5.0,3,3,1,3
4564,2.0,87,19.0,62.0,981.13,0,3.5,2,3,2,2
499,3.0,74,15.5,92.0,981.7,1,1.5,2,3,2,2
9940,-4.0,76,18.5,71.0,980.59,1,3.0,2,3,2,2
6051,2.0,66,5.0,77.0,980.26,1,3.0,3,3,2,2
11312,16.0,67,5.0,73.0,1008.39,1,2.5,3,1,0,1
10638,16.0,68,5.0,48.0,1006.37,1,9.0,2,3,1,0
12421,31.0,69,6.0,25.0,998.99,7,7.0,3,0,2,3
5596,-1.0,84,12.5,74.0,997.24,1,4.0,2,3,1,2
2879,23.0,55,6.5,11.0,1024.61,9,7.0,0,0,1,3
1356,38.0,40,9.0,52.0,902.13,10,8.0,2,3,1,1
6373,21.0,22,6.5,5.0,1010.7,5,10.0,3,1,1,3
2766,29.0,33,5.5,17.0,1022.56,6,6.0,0,2,2,3
1112,1.0,83,6.0,54.0,982.91,0,4.0,2,3,2,2
8482,37.0,31,9.5,5.0,1023.81,6,8.0,3,1,0,3
7802,16.0,76,14.0,17.0,1008.64,4,6.5,3,0,0,0
7508,19.0,71,13.0,73.0,998.55,2,1.0,2,2,1,1
8885,12.0,68,2.0,43.0,1012.36,2,5.5,3,1,1,0
1062,-1.0,64,7.5,70.0,994.69,1,4.5,2,3,2,2
7420,65.0,76,7.5,85.0,1018.49,1,8.5,3,1,0,3
7548,32.0,77,6.0,26.0,1016.31,2,5.5,2,2,1,0
4983,19.0,71,35.0,76.0,998.78,6,1.0,2,1,1,1
7377,4.0,98,9.5,71.0,981.89,13,3.5,2,3,1,2
6787,42.0,44,6.5,16.0,1010.62,10,6.5,0,3,1,3
2029,16.0,64,11.5,44.0,1004.43,1,6.0,3,1,0,0
2280,32.0,54,3.5,35.0,1005.89,4,8.5,3,0,0,0
10950,57.0,83,18.0,98.0,1028.08,6,7.5,3,3,2,3
7338,29.0,48,8.5,2.0,1010.31,8,8.0,0,0,1,3
768,37.0,40,2.0,13.0,1018.46,5,10.0,3,1,1,3
2905,45.0,96,7.0,92.0,1011.26,4,3.0,0,2,1,3
9783,-2.0,83,9.5,63.0,981.4,1,4.0,2,3,1,2
9330,12.0,89,3.0,91.0,1018.46,3,4.5,2,1,2,0
287,34.0,24,4.0,13.0,1020.55,11,8.0,0,2,0,3
3005,24.0,65,3.0,6.0,1021.21,8,8.0,0,0,0,3
5754,19.0,61,2.5,43.0,1003.57,3,6.5,3,1,0,0
5788,37.0,38,8.5,3.0,1017.65,5,7.5,0,1,1,3
3634,11.0,85,8.5,71.0,1018.7,1,3.0,3,0,0,1
12787,45.0,73,13.5,78.0,1114.71,3,1.0,3,1,0,1
6887,-6.0,73,14.0,58.0,996.69,0,4.0,2,3,2,2
12943,15.0,63,12.5,88.0,992.6,3,2.5,2,2,0,1
13135,27.0,63,1.5,31.0,1011.62,4,6.0,3,1,2,0
197,20.0,42,4.0,13.0,1028.3,5,8.0,3,0,2,3
13001,-10.0,86,9.5,98.0,985.98,1,1.5,2,3,2,2
3378,30.0,108,9.0,72.0,1012.44,12,4.5,0,2,2,3
7063,31.0,51,13.5,11.0,1000.87,2,6.0,3,0,0,0
4229,43.0,25,4.5,12.0,1021.52,8,9.0,0,0,2,3
3924,30.0,82,19.5,75.0,995.16,12,3.5,2,0,0,1
6665,29.0,27,3.5,3.0,1010.55,6,5.5,0,3,0,3
796,18.0,75,15.5,67.0,1015.03,0,2.0,2,1,2,1
4864,11.0,92,10.0,71.0,1017.4,0,5.0,2,0,2,1
2410,33.0,61,8.0,35.0,1018.15,1,8.0,3,3,2,0
4312,2.0,78,5.5,71.0,991.85,0,3.5,3,3,1,2
5203,34.0,87,17.5,77.0,999.71,1,2.0,2,3,2,1
4969,25.0,71,9.0,46.0,1006.79,1,6.5,2,0,0,0
12762,28.0,50,8.5,3.0,1028.84,11,9.5,3,3,2,3
12526,11.0,63,7.0,13.0,1009.2,4,8.0,2,3,1,0
5945,27.0,61,11.0,33.0,1000.7,2,5.0,3,3,0,0
7276,5.0,28,0.5,19.0,808.04,13,13.5,1,0,0,2
10045,58.0,87,14.5,74.0,1005.7,7,2.0,2,3,0,1
3106,35.0,60,7.5,13.0,1012.28,9,9.0,0,1,1,3
764,23.0,70,9.5,38.0,1019.56,1,7.0,3,2,2,0
9313,19.0,61,7.5,72.0,1000.13,0,4.0,2,1,2,1
9811,14.0,77,6.0,52.0,1013.52,1,4.0,3,3,1,1
11411,26.0,30,1.0,54.0,1081.77,4,4.5,2,1,1,1
5306,25.0,53,1.5,11.0,1010.12,10,5.5,0,2,0,3
8476,17.0,63,12.5,39.0,1004.63,1,5.5,2,3,1,0
1320,27.0,68,12.0,23.0,819.83,8,2.0,2,0,2,0
3749,-7.0,91,15.0,81.0,988.76,1,3.5,3,3,2,2
2541,-7.0,93,10.5,62.0,985.6,1,2.0,2,3,2,2
5702,14.0,63,12.0,40.0,1018.31,1,7.5,2,2,0,0
9585,29.0,64,9.0,55.0,999.3,2,3.5,2,3,0,1
12806,1.0,83,17.0,87.0,985.57,1,3.0,3,3,2,2
10034,10.0,82,9.5,71.0,1017.28,2,4.0,3,3,1,1
2016,-5.0,62,15.0,81.0,997.01,0,4.0,2,3,2,2
3915,18.0,79,10.0,85.0,994.54,3,1.5,2,2,0,1
2924,24.0,59,10.5,28.0,1008.83,1,7.0,3,2,1,0
10341,31.0,67,10.0,61.0,997.18,3,2.5,2,2,0,1
8648,33.0,67,1.5,41.0,1015.13,2,5.0,2,0,0,0
3867,4.0,66,3.0,64.0,987.68,0,3.0,3,3,2,2
4173,16.0,63,10.5,29.0,1013.99,2,8.5,3,1,0,0
11127,24.0,94,7.0,89.0,1015.73,1,4.0,3,3,2,1
201,-10.0,94,7.5,98.0,989.37,1,4.0,3,3,2,2
10239,8.0,50,3.0,23.0,816.14,8,19.5,1,0,2,2
9340,-3.0,38,5.5,67.0,874.12,6,10.5,2,1,2,1
3433,2.0,75,7.5,99.0,997.93,7,3.0,2,3,2,2
94,32.0,38,11.0,15.0,824.71,9,12.5,3,0,1,2
4798,20.0,55,4.5,21.0,1074.96,4,8.0,1,2,0,1
6967,26.0,103,13.0,101.0,1014.4,14,5.0,2,1,2,1
9366,26.0,65,5.5,11.0,1028.22,5,6.0,3,2,1,3
3027,27.0,79,21.0,102.0,1012.82,12,2.5,2,2,1,1
6603,4.0,96,0.0,52.0,997.85,0,5.0,2,3,2,2
3946,-6.0,34,11.0,89.0,1104.72,0,16.5,1,0,0,3
9282,-17.0,59,12.0,57.0,995.13,13,5.0,3,3,2,2
6464,32.0,62,15.0,54.0,1014.33,3,1.5,3,0,0,1
11693,31.0,66,9.5,16.0,1003.63,4,6.5,2,3,0,0
8858,0.0,71,2.5,75.0,991.24,1,1.5,2,3,1,2
2903,49.0,51,3.0,13.0,1071.61,14,18.0,1,3,1,1
6800,28.0,48,8.5,14.0,1010.68,8,6.0,0,3,1,3
12832,-6.0,81,17.5,63.0,982.82,1,1.5,3,3,1,2
5031,31.0,29,1.5,0.0,1016.41,10,5.0,0,1,2,3
10152,22.0,60,9.5,65.0,996.16,1,1.5,2,2,0,1
9527,9.0,77,7.5,30.0,916.2,9,1.5,1,1,2,0
7055,-8.0,87,19.5,50.0,985.39,0,2.5,2,3,1,2
6529,24.0,88,17.5,58.0,1007.43,1,2.0,2,1,1,1
10221,12.0,66,14.5,17.0,1015.34,1,5.0,3,2,2,0
6300,29.0,47,3.0,14.0,1024.55,6,8.0,0,0,1,3
1163,27.0,100,18.0,76.0,1008.25,5,10.5,3,0,0,0
10549,-9.0,103,4.5,100.0,984.08,1,1.5,2,3,2,2
4779,1.0,62,12.0,77.0,1167.59,13,16.5,1,0,0,1
10559,17.0,91,9.0,66.0,1002.44,0,4.5,2,1,0,1
909,16.0,76,6.0,36.0,1007.38,2,9.0,3,2,1,0
2669,13.0,72,9.0,33.0,1001.87,4,6.0,2,0,0,0
12395,25.0,61,7.0,11.0,1003.57,2,7.0,2,0,2,0
12945,15.0,65,15.0,81.0,1012.43,1,5.0,2,0,2,1
5228,23.0,36,4.5,19.0,1016.75,11,7.0,0,2,0,3
12502,-1.0,73,11.0,71.0,985.83,1,2.5,2,3,1,2
2722,15.0,91,19.5,77.0,1017.27,1,1.0,2,0,2,1
12304,35.0,36,4.5,18.0,1028.41,10,6.0,0,2,1,3
1755,30.0,76,11.5,42.0,1007.52,2,5.5,3,2,2,0
8177,-1.0,63,11.0,92.0,981.38,1,1.5,2,3,2,2
10613,20.0,81,32.0,87.0,999.54,12,1.5,3,2,2,1
6281,2.0,86,14.0,57.0,993.7,0,2.5,3,3,2,2
12729,26.0,71,12.5,96.0,1085.68,4,18.0,2,2,1,0
12391,11.0,85,16.0,67.0,1009.6,3,1.0,2,0,1,1
9144,41.0,46,5.5,6.0,1027.78,10,5.5,3,2,0,3
9988,-3.0,71,8.5,99.0,995.82,1,2.5,2,3,1,2
5598,33.0,63,12.5,25.0,1009.31,4,6.0,3,3,2,0
584,6.0,76,2.5,64.0,1000.66,6,0.0,3,1,1,2
2912,32.0,53,9.0,17.0,1004.99,1,7.5,2,3,2,0
3918,-7.0,78,17.0,80.0,995.95,1,4.5,2,3,2,2
2971,12.0,68,5.5,26.0,1009.16,3,8.5,2,1,0,0
3728,-1.0,93,18.5,77.0,980.07,0,1.5,2,3,1,2
3976,38.0,60,4.5,8.0,1013.67,9,8.0,3,1,1,3
1544,34.0,66,8.5,95.0,1023.42,10,16.5,1,1,0,2
5081,10.0,26,14.0,73.0,876.24,10,0.5,1,2,0,2
7007,21.0,87,18.0,84.0,996.33,0,3.5,2,3,1,1
8727,34.0,67,12.0,40.0,1015.26,2,7.5,3,2,0,0
9401,28.0,64,2.5,17.0,1013.27,1,6.0,3,0,1,0
3183,1.0,63,18.5,90.0,987.72,0,2.5,3,3,2,2
10313,15.0,50,10.0,47.0,1015.47,1,5.5,3,1,0,0
13047,32.0,76,7.0,59.0,1014.09,0,4.5,3,3,0,1
2632,-10.0,88,16.0,83.0,987.66,0,1.5,2,3,1,2
10297,-9.0,89,17.0,87.0,980.71,0,1.5,2,3,1,2
6804,21.0,70,11.5,13.0,1014.69,3,8.5,3,1,2,0
3079,30.0,72,13.0,91.0,1003.36,1,4.0,3,1,1,1
11925,37.0,64,8.5,15.0,1014.54,9,7.0,3,1,0,3
4782,-9.0,35,2.5,71.0,894.24,9,8.0,3,0,1,1
9142,25.0,84,10.0,96.0,1014.52,8,2.0,0,0,1,3
9678,29.0,51,9.5,8.0,1025.48,5,8.0,3,0,2,3
11800,23.0,65,3.0,40.0,1007.2,4,7.5,2,1,1,0
8334,18.0,96,3.5,78.0,1003.51,0,10.0,2,3,2,0
11197,20.0,76,5.0,13.0,1008.62,2,6.5,3,0,2,0
872,2.0,69,9.5,93.0,985.77,0,2.0,2,3,2,2
6443,31.0,37,3.5,10.0,1017.43,10,8.5,0,2,1,3
9048,21.0,79,14.0,37.0,1001.56,1,6.5,3,0,1,0
10792,3.0,60,6.0,54.0,990.8,1,4.0,2,3,1,2
879,40.0,99,13.0,101.0,1011.41,12,2.0,3,0,0,0
7573,16.0,69,14.0,45.0,1014.21,3,7.5,2,0,1,0
9759,-9.0,85,9.0,75.0,983.88,1,2.0,3,3,1,2
466,40.0,96,1.0,88.0,1021.63,0,7.5,0,2,2,3
5593,-8.0,93,13.0,80.0,988.73,1,4.0,2,3,2,2
6439,48.0,93,5.5,75.0,1017.07,8,6.5,0,3,2,3
3699,24.0,53,11.0,19.0,1005.07,3,7.5,3,1,0,0
4710,1.0,86,19.5,77.0,996.1,1,5.0,2,3,2,2
196,10.0,99,16.0,58.0,995.85,2,1.5,2,0,2,1
10091,16.0,106,27.5,95.0,997.63,11,3.0,2,1,2,1
1408,11.0,55,0.5,16.0,1016.35,4,6.5,2,1,1,0
12393,-6.0,80,7.5,56.0,991.91,1,4.0,2,3,1,2
7120,32.0,85,13.0,85.0,1007.23,1,4.5,3,2,0,1
1088,24.0,70,12.0,16.0,1008.0,2,8.0,2,3,2,0
10700,35.0,49,8.5,11.0,1025.23,10,5.5,3,0,1,3
5734,0.0,77,2.0,82.0,984.62,0,2.5,2,3,1,2
8730,14.0,90,5.0,95.0,1010.65,1,5.0,2,3,0,1
11206,45.0,32,11.5,55.0,1024.35,3,19.5,2,2,2,2
5547,29.0,68,8.0,11.0,1010.09,6,9.5,0,2,2,3
2434,-1.0,83,16.5,68.0,986.61,1,2.5,3,3,2,2
639,2.0,100,27.0,82.0,984.28,12,3.5,2,3,1,2
13032,21.0,30,1.5,19.0,1029.41,5,8.0,3,1,2,3
5387,-4.0,73,16.0,98.0,999.05,7,2.5,2,3,1,2
9180,30.0,39,9.5,13.0,1029.82,9,8.5,0,3,0,3
4366,32.0,44,2.0,9.0,1028.09,6,8.5,0,1,2,3
11080,33.0,55,2.0,31.0,1010.26,3,6.5,3,2,2,0
11998,11.0,77,13.0,21.0,1003.85,4,5.0,3,1,0,0
667,-5.0,80,3.0,99.0,989.91,0,1.5,2,3,2,2
9055,26.0,86,15.0,91.0,1015.42,0,3.5,3,1,1,0
1524,15.0,61,7.0,40.0,1003.17,2,7.0,3,3,2,0
1815,31.0,71,3.0,36.0,1010.9,4,6.5,2,3,1,0
8748,12.0,71,5.5,10.0,1001.65,1,6.0,3,0,0,0
1406,-6.0,99,41.0,102.0,999.49,12,0.5,2,3,1,2
8824,26.0,64,0.0,9.0,1011.38,10,8.0,3,0,2,3
9588,-2.0,93,12.0,84.0,988.76,10,2.5,2,3,2,2
9101,43.0,61,2.0,18.0,1013.74,8,7.0,0,3,1,3
2102,12.0,62,7.0,82.0,1173.16,12,0.5,1,1,1,2
11339,42.0,57,5.0,1.0,1019.2,9,7.0,0,1,2,3
8049,43.0,48,4.5,10.0,1019.05,11,5.5,0,0,1,3
4078,48.0,36,7.5,21.0,1169.45,13,20.0,3,1,0,0
1877,23.0,57,1.0,14.0,1018.4,11,9.0,0,1,1,3
811,38.0,74,11.5,35.0,940.77,12,11.5,1,1,1,1
1772,15.0,89,13.0,58.0,999.24,3,4.5,2,2,2,1
870,16.0,52,4.0,29.0,1009.5,4,6.0,2,0,1,0
7469,14.0,50,13.0,22.0,1002.49,3,5.0,3,2,2,0
5231,27.0,40,9.0,13.0,1027.63,6,7.0,0,3,0,3
107,13.0,80,15.5,59.0,1012.06,0,3.5,2,0,2,1
4736,19.0,92,17.0,99.0,1002.58,1,1.0,2,0,0,1
4401,13.0,75,14.0,81.0,1010.22,3,2.5,2,2,0,1
4260,38.0,44,1.5,19.0,1019.7,10,7.5,0,3,2,3
6975,22.0,69,6.5,61.0,1009.33,2,2.5,3,0,0,1
4702,37.0,77,17.0,98.0,1017.04,4,0.0,2,0,1,1
6547,40.0,97,13.0,100.0,1010.52,3,2.5,2,1,1,0
12655,14.0,85,34.0,72.0,1017.66,7,2.5,2,1,0,1
5829,-3.0,61,9.5,80.0,989.14,0,4.0,3,3,2,2
11261,25.0,55,3.5,23.0,1000.05,2,6.0,3,1,1,0
1750,14.0,82,19.0,78.0,1006.01,0,3.0,2,0,1,1
7185,50.0,77,9.0,76.0,1019.37,11,1.0,0,3,0,3
1304,40.0,46,2.5,3.0,1020.05,6,5.5,0,2,2,3
10454,28.0,70,13.0,22.0,1016.73,3,7.0,2,0,1,0
12469,-1.0,63,7.5,90.0,988.16,1,1.5,2,3,2,2
4224,29.0,31,2.0,8.0,1026.81,10,8.5,0,0,2,3
6825,-4.0,71,0.5,99.0,997.13,0,2.5,2,3,2,2
10203,17.0,79,8.0,65.0,1002.34,1,4.5,2,3,1,1
3753,23.0,47,8.0,5.0,1024.93,11,8.5,0,3,1,3
4526,27.0,64,11.0,39.0,1010.17,3,8.0,2,1,2,0
4540,21.0,22,2.5,7.0,1025.64,7,7.0,3,2,0,3
7204,8.0,74,0.5,59.0,936.62,5,11.5,3,0,2,1
5352,2.0,67,13.0,97.0,993.74,1,2.0,3,3,2,2
6392,21.0,62,5.0,19.0,1028.38,7,9.5,0,1,0,3
2149,35.0,58,2.0,6.0,1011.89,11,6.0,3,1,0,3
2849,29.0,63,0.0,16.0,1017.29,5,8.0,0,1,0,3
10814,23.0,61,12.5,59.0,1018.24,3,4.5,2,1,2,1
1782,-1.0,78,11.0,95.0,999.15,0,4.0,2,3,2,2
4973,23.0,54,14.5,30.0,1009.47,3,6.0,3,2,1,0
13185,37.0,106,23.5,104.0,998.71,14,3.0,3,2,0,1
7212,29.0,33,5.5,5.0,1011.21,5,5.5,0,0,2,3
5881,-9.0,85,5.0,98.0,980.46,0,4.0,2,3,2,2
9063,34.0,76,10.5,34.0,1012.14,1,6.0,3,3,1,0
12968,31.0,21,5.5,12.0,1022.98,6,5.5,0,0,1,3
4563,12.0,53,6.5,41.0,1003.16,3,7.0,2,0,0,0
6193,13.0,52,9.5,42.0,1012.28,3,5.0,3,3,2,0
12810,-7.0,75,17.5,72.0,990.96,8,4.0,2,3,1,2
7540,25.0,105,15.5,81.0,1010.63,12,3.0,2,2,1,0
9245,27.0,109,8.0,104.0,1019.52,0,12.0,0,2,0,3
6896,71.0,107,19.0,85.0,1021.56,3,5.5,0,2,2,3
5452,22.0,59,2.0,4.0,1022.79,7,6.0,3,1,1,3
775,12.0,98,19.5,61.0,1004.98,1,3.5,3,3,2,1
3426,31.0,61,0.5,33.0,1009.13,3,8.0,2,1,0,0
5088,30.0,28,0.5,11.0,1013.24,11,8.0,0,2,0,3
7800,16.0,85,8.0,54.0,1005.34,2,4.5,2,2,1,1
4995,22.0,82,6.0,58.0,993.0,3,3.5,3,2,1,1
8092,-5.0,73,14.0,72.0,981.77,1,4.0,2,3,2,2
12138,26.0,93,12.5,74.0,1010.38,1,4.0,3,3,1,1
5284,29.0,67,3.0,8.0,1024.05,9,6.0,3,3,0,3
9408,5.0,93,1.0,77.0,987.36,1,2.0,2,3,2,2
5315,15.0,99,6.0,63.0,1019.88,0,4.5,2,0,1,1
10722,21.0,78,14.5,11.0,1003.12,1,8.5,2,2,1,0
9889,-2.0,92,9.0,66.0,998.83,1,3.5,2,3,2,2
6934,28.0,78,9.0,67.0,1000.38,0,3.5,2,1,0,1
3415,19.0,74,44.0,83.0,1010.35,14,1.0,2,2,0,1
12676,33.0,63,15.5,94.0,1012.72,2,4.0,2,0,1,1
4011,31.0,53,10.0,7.0,1026.82,6,10.0,0,1,2,3
3559,0.0,73,16.0,76.0,985.73,0,3.5,2,3,1,2
1242,-10.0,74,13.5,83.0,998.28,0,2.5,3,3,2,2
12358,0.0,77,35.5,90.0,984.93,6,3.5,3,3,1,2
11303,15.0,76,17.0,94.0,993.6,1,5.0,2,1,2,1
3967,39.0,20,7.5,2.0,1029.75,11,9.5,0,3,1,3
12160,-8.0,91,6.5,63.0,984.53,0,4.5,2,3,2,2
10438,5.0,97,8.5,70.0,992.64,10,2.5,2,3,2,2
817,16.0,66,13.5,19.0,1009.24,2,5.0,2,0,0,0
5684,29.0,36,2.5,1.0,1022.15,11,9.5,3,3,2,3
10308,10.0,64,12.0,54.0,991.24,2,2.0,3,2,2,1
2522,-3.0,98,8.0,89.0,996.59,1,1.5,3,3,2,2
7441,10.0,75,12.5,56.0,1018.41,2,3.5,3,3,0,1
12641,10.0,49,1.0,54.0,856.17,3,17.0,2,0,2,3
8621,10.0,70,7.5,43.0,1011.48,2,7.0,2,0,2,0
10046,-7.0,74,5.5,78.0,988.53,0,3.5,2,3,2,2
11516,24.0,29,8.5,0.0,1025.32,7,9.0,0,3,0,3
10490,28.0,70,11.0,92.0,1004.04,1,2.0,3,1,2,1
5760,29.0,91,13.5,65.0,1018.6,1,1.5,3,0,0,1
11408,16.0,72,9.0,68.0,1013.08,1,3.0,2,1,1,1
5407,-18.0,42,0.5,80.0,821.53,11,2.0,2,1,2,3
9168,26.0,54,15.0,32.0,1003.62,4,5.0,2,0,1,0
11654,23.0,65,9.5,15.0,1006.38,3,6.0,2,1,2,0
9373,17.0,91,5.5,74.0,1013.94,9,7.5,2,1,0,0
4840,15.0,70,11.0,61.0,1018.35,2,4.5,2,0,0,1
1333,-9.0,91,4.0,56.0,998.74,1,2.5,2,3,1,2
7686,-4.0,92,14.5,57.0,984.31,1,4.0,2,3,1,2
1227,12.0,63,14.0,47.0,1017.14,2,7.5,3,1,0,0
2827,20.0,66,11.0,52.0,1019.78,3,4.5,3,1,2,1
6746,-3.0,61,11.5,82.0,999.56,0,3.5,3,3,2,2
5054,23.0,84,10.5,92.0,1014.03,14,7.0,0,2,2,3
8480,-9.0,94,10.5,84.0,997.62,0,1.0,2,3,1,2
4774,30.0,69,16.5,84.0,1007.46,1,1.5,2,0,1,1
6797,37.0,41,0.5,17.0,1027.52,7,7.0,0,1,1,3
7728,36.0,67,4.5,7.0,1027.18,8,7.5,0,3,1,3
1882,25.0,79,10.5,11.0,1004.03,4,7.5,2,1,1,0
8811,18.0,81,14.0,95.0,997.34,0,4.0,3,2,2,1
7065,27.0,62,13.0,97.0,996.09,2,1.5,3,2,0,1
7704,29.0,86,16.5,76.0,1015.68,5,3.0,2,2,1,1
5027,29.0,40,0.5,93.0,923.14,10,1.0,1,0,1,0
7297,22.0,61,14.5,21.0,1014.47,1,5.5,3,2,1,0
1019,42.0,61,13.0,69.0,1004.98,0,11.0,2,2,2,2
10985,29.0,60,0.5,48.0,1013.31,3,5.5,3,3,1,0
2080,32.0,38,9.0,18.0,1027.24,6,9.5,0,0,1,3
8569,12.0,81,12.5,87.0,1012.39,2,1.5,2,0,0,1
3904,22.0,53,11.0,39.0,1007.42,3,8.0,3,3,0,0
2321,28.0,70,16.5,79.0,992.25,0,4.5,2,1,2,1
11388,33.0,91,7.0,72.0,1006.46,0,4.0,2,3,0,1
1089,23.0,49,5.5,9.0,1011.81,9,8.0,0,0,1,3
5791,17.0,82,10.0,84.0,1019.58,3,5.0,3,0,2,1
8909,32.0,51,10.0,25.0,1004.4,1,6.5,2,0,1,0
9480,7.0,72,23.5,108.0,1011.5,12,3.0,2,3,1,1
11574,19.0,77,5.0,59.0,995.38,2,3.0,2,2,1,1
7804,2.0,99,3.5,84.0,999.65,0,3.5,2,3,1,2
3893,19.0,89,9.0,56.0,992.21,3,2.0,3,0,1,1
1008,26.0,49,9.0,10.0,1021.08,9,7.0,0,0,0,3
8644,17.0,76,9.0,68.0,1000.83,2,4.0,3,0,0,1
11040,21.0,52,6.0,43.0,1009.87,2,6.0,2,1,0,0
12742,12.0,54,4.5,19.0,1005.27,4,8.5,3,3,0,0
4165,27.0,68,14.0,97.0,1014.56,0,2.5,2,1,2,1
10931,10.0,104,31.5,75.0,1016.56,0,7.0,3,0,1,0
7528,26.0,76,11.5,30.0,1000.71,4,7.5,3,0,2,0
5624,34.0,51,8.0,8.0,1010.17,9,8.0,0,1,2,3
4808,11.0,65,12.5,45.0,1015.64,3,7.5,2,2,2,0
5775,31.0,56,7.5,35.0,1000.05,2,8.0,2,2,0,0
10962,-9.0,67,18.0,99.0,994.83,1,2.0,2,3,1,2
8194,-10.0,90,12.0,60.0,982.49,1,5.0,3,3,1,2
8510,-7.0,84,13.5,76.0,991.28,0,4.0,2,3,2,2
5166,11.0,65,6.0,76.0,1001.26,0,4.5,3,0,2,1
8251,20.0,51,3.0,29.0,1003.1,1,8.5,2,2,0,0
9616,18.0,55,6.5,20.0,1005.98,3,8.5,3,3,2,0
3478,-19.0,93,7.5,103.0,994.04,14,2.0,3,3,2,2
2548,22.0,104,13.0,80.0,991.94,3,3.0,3,3,1,1
4300,63.0,94,20.5,109.0,1001.68,11,2.0,3,1,1,0
6104,30.0,79,5.0,85.0,991.31,2,4.5,2,2,2,1
8542,30.0,64,14.0,25.0,1005.25,3,5.5,2,3,1,0
10494,47.0,87,43.0,78.0,994.53,9,3.0,3,0,0,1
420,-2.0,74,7.0,83.0,999.2,0,4.0,2,3,1,2
1434,-10.0,69,12.0,86.0,985.56,1,1.0,2,3,1,2
10157,37.0,93,22.5,101.0,1002.48,9,3.5,3,2,0,0
8850,1.0,62,3.0,63.0,985.12,0,2.5,3,3,2,2
5401,15.0,61,5.0,88.0,1002.34,0,3.5,2,1,2,1
6945,32.0,41,2.5,1.0,1018.26,11,7.5,0,2,1,3
8134,41.0,55,8.5,18.0,1021.61,7,5.0,0,2,0,3
652,29.0,103,22.5,97.0,1012.64,8,1.5,3,2,1,1
5235,24.0,54,2.5,9.0,1024.42,10,10.0,0,3,1,3
8389,26.0,73,15.5,92.0,1000.11,0,2.0,2,2,0,1
5239,31.0,77,16.0,90.0,998.94,0,4.0,2,3,1,1
3937,30.0,93,26.5,79.0,1015.11,11,1.5,3,0,0,0
4517,31.0,59,7.5,7.0,1026.53,7,5.0,0,1,0,3
8665,25.0,24,1.5,13.0,1027.79,8,8.0,0,0,1,3
11519,27.0,56,10.0,19.0,1015.52,3,8.0,2,2,2,0
7012,17.0,89,18.0,82.0,1010.8,0,3.5,2,2,0,1
2926,21.0,46,9.5,7.0,1025.29,5,6.5,0,3,0,3
8454,24.0,57,14.0,28.0,1009.68,2,6.0,3,0,1,0
10540,18.0,81,15.0,55.0,991.05,2,4.0,3,2,1,1
2805,35.0,62,1.0,6.0,1025.0,10,5.5,0,1,0,3
9812,32.0,46,8.5,87.0,929.34,1,12.0,2,3,2,0
5786,58.0,87,9.5,103.0,1014.99,12,9.5,0,3,1,3
375,12.0,69,17.5,73.0,990.32,2,2.0,2,0,0,1
6907,34.0,57,2.0,17.0,1004.92,4,6.0,3,2,2,0
2082,0.0,67,13.5,50.0,985.17,0,5.0,2,3,2,2
11656,2.0,83,4.0,75.0,993.43,0,2.0,2,3,1,2
12266,30.0,41,1.5,9.0,1026.23,6,8.0,0,0,1,3
8754,32.0,68,3.5,30.0,1002.87,3,7.5,3,0,2,0
1952,20.0,67,13.0,15.0,1010.2,2,5.0,2,2,1,0
12405,20.0,56,1.0,14.0,1015.7,8,7.5,0,0,1,3
12443,23.0,60,8.0,7.0,1026.5,9,7.0,3,3,1,3
8785,16.0,64,8.0,97.0,1013.68,3,1.5,2,2,1,1
8214,100.0,87,12.5,108.0,1016.04,14,10.5,0,2,2,3
10558,32.0,42,5.0,17.0,1026.4,6,7.5,0,0,0,3
12091,-6.0,60,10.0,71.0,987.38,0,1.5,2,3,2,2
4935,34.0,95,9.5,56.0,1011.71,1,4.0,2,3,1,1
10073,36.0,104,26.5,87.0,1004.17,1,2.0,2,0,0,1
2475,11.0,67,1.0,28.0,1019.25,1,6.5,3,0,2,0
12333,20.0,48,6.0,8.0,1016.99,7,10.0,3,3,2,3
4511,32.0,21,3.5,3.0,1025.15,8,7.5,0,2,2,3
6635,32.0,67,7.5,40.0,1016.54,2,5.5,2,3,1,0
10618,-10.0,62,14.0,69.0,994.79,0,3.0,2,3,1,2
